host_since,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,price,has_availability,availability_30,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
2016-05-15,100%,98%,t,,3,3,t,t,Wilton Manors,26.15839,-80.11964,Entire home,Entire home/apt,4,2.0,2 baths,2.0,2.0,$254.00,t,5,26,20,2,2022-11-27,2024-06-23,4.85,4.92,4.85,4.92,4.85,4.92,4.77,f,3,3,0,0,1.35
2020-02-11,,,f,,3,5,t,t,Fort Lauderdale,26.13517,-80.12694,Entire villa,Entire home/apt,16,7.0,7 baths,9.0,10.0,$742.00,t,24,28,10,0,2022-09-05,2024-05-26,4.96,5.0,4.93,5.0,4.96,4.96,4.96,f,2,2,0,0,1.27
2022-08-15,96%,99%,f,Hollywood South Central Beach,4,4,t,t,Hollywood,25.98773,-80.118,Entire condo,Entire home/apt,8,2.0,2 baths,2.0,3.0,$141.00,t,6,55,26,3,2022-09-25,2024-06-22,4.62,4.65,4.58,4.87,4.84,4.73,4.67,t,4,4,0,0,2.57
2013-05-04,100%,99%,f,Allapattah,26,27,t,t,Hollywood,26.00407,-80.14397,Entire rental unit,Entire home/apt,2,1.0,1 bath,0.0,1.0,$58.00,t,30,29,9,1,2022-09-11,2024-05-28,4.45,4.41,4.24,4.9,4.76,4.17,4.55,t,12,12,0,0,1.33
2014-12-26,100%,77%,t,,11,11,t,t,Hallandale Beach,25.9918282,-80.1419039,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,2.0,$141.00,t,0,13,1,0,2022-09-11,2024-03-30,4.69,4.69,4.77,5.0,5.0,4.23,4.69,f,11,11,0,0,0.59
2016-05-01,100%,99%,t,Aventura,30,30,t,t,Hollywood,25.98677,-80.12153,Entire condo,Entire home/apt,5,2.0,2 baths,2.0,3.0,$296.00,t,1,12,6,0,2023-01-01,2024-05-27,4.83,4.83,4.75,4.67,4.92,4.92,4.83,t,10,10,0,0,0.66
2019-05-10,82%,98%,f,,5,10,t,t,Pompano Beach,26.2273,-80.09334,Entire serviced apartment,Entire home/apt,2,1.0,1 bath,1.0,1.0,$82.00,t,0,36,20,1,2022-09-24,2024-06-02,4.33,4.31,4.17,4.47,4.39,4.67,4.25,t,5,5,0,0,1.68
2017-03-16,100%,100%,t,Central Fort Lauderdale,5,5,t,t,Oakland Park,26.19924,-80.13567,Entire home,Entire home/apt,4,1.0,1 bath,1.0,1.0,$56.00,t,24,102,55,4,2022-08-24,2024-06-20,4.71,4.74,4.77,4.83,4.87,4.77,4.65,f,5,5,0,0,4.54
2017-01-19,100%,93%,t,North Central,6,6,t,t,Hollywood,26.02169,-80.15576,Shared room in home,Shared room,1,1.0,1 shared bath,1.0,1.0,$49.00,t,29,14,7,0,2022-12-02,2024-05-09,4.93,5.0,4.71,5.0,4.93,4.86,4.57,t,6,0,1,5,0.73
2022-01-31,100%,100%,t,Highland Lakes,6,7,t,t,Hollywood,26.05169,-80.11289,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,2.0,$154.00,t,25,49,30,2,2022-10-08,2024-06-13,4.94,4.84,4.82,4.96,5.0,4.96,4.84,t,3,3,0,0,2.34
2014-12-29,100%,100%,t,Hollywood South Central Beach,3,3,t,t,Hollywood,25.9898475,-80.11834429999999,Entire condo,Entire home/apt,4,1.5,1.5 baths,1.0,3.0,$116.00,t,26,4,1,0,2022-10-11,2023-11-03,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,3,3,0,0,0.19
2021-04-29,,100%,f,Hollywood South Central Beach,2,6,t,t,Hollywood,25.98916,-80.11868,Entire condo,Entire home/apt,8,2.0,2 baths,3.0,0.0,$364.00,t,29,0,0,0,,,,,,,,,,f,2,2,0,0,
2022-02-25,100%,97%,t,,3,3,t,t,Pompano Beach,26.22449,-80.09164,Entire rental unit,Entire home/apt,2,1.0,1 bath,0.0,1.0,$66.00,t,6,60,29,0,2022-08-29,2024-05-25,5.0,4.98,5.0,5.0,5.0,4.93,4.87,f,3,3,0,0,2.69
2015-08-26,100%,96%,t,East Fort Lauderdale,20,37,t,t,Lauderdale By The Sea,26.19181,-80.0992,Entire home,Entire home/apt,10,3.5,3.5 baths,5.0,5.0,$495.00,t,4,15,9,1,2022-10-25,2024-05-28,5.0,4.87,5.0,5.0,5.0,5.0,4.87,f,20,20,0,0,0.74
2016-03-17,100%,100%,t,Hollywood Hills,1,2,t,t,Hollywood,26.00462,-80.18022,Entire villa,Entire home/apt,8,2.0,2 baths,3.0,4.0,$274.00,t,20,25,10,0,2022-09-03,2024-05-23,4.92,4.96,4.88,5.0,5.0,4.84,4.84,f,1,1,0,0,1.13
2019-06-24,100%,100%,t,Harbour Inlet,57,69,t,t,Fort Lauderdale,26.1062919,-80.1587975,Entire home,Entire home/apt,6,2.0,2 baths,3.0,5.0,$288.00,t,8,56,33,2,2022-08-27,2024-06-16,4.98,4.96,5.0,4.96,4.98,4.96,4.86,t,54,54,0,0,2.5
2018-03-07,100%,98%,t,,10,10,t,t,Fort Lauderdale,26.15726,-80.17859,Entire rental unit,Entire home/apt,4,1.0,1 bath,2.0,2.0,$111.00,t,8,147,60,1,2022-08-21,2024-06-03,4.76,4.86,4.85,4.88,4.95,4.65,4.72,t,7,7,0,0,6.52
2023-06-15,,,f,,2,2,t,t,Pembroke Pines,25.99922,-80.22254,Entire villa,Entire home/apt,16,4.0,4 baths,6.0,8.0,$482.00,t,0,115,55,2,2022-09-12,2024-06-14,4.9,4.88,4.92,4.91,4.98,4.76,4.8,f,1,1,0,0,5.28
2012-11-26,100%,97%,t,Coral Ridge,82,95,t,t,Fort Lauderdale,26.1510238,-80.12037289999999,Entire rental unit,Entire home/apt,6,2.0,2 baths,3.0,4.0,$109.00,t,22,50,32,3,2022-09-06,2024-06-15,4.94,4.94,4.76,4.96,4.96,4.92,4.86,f,81,81,0,0,2.27
2014-07-08,100%,99%,f,Central Beach Alliance,1,1,t,t,Fort Lauderdale,26.1285827,-80.1039467,Entire condo,Entire home/apt,4,1.0,1 bath,1.0,1.0,$226.00,t,20,75,48,2,2022-09-05,2024-06-24,4.92,4.95,4.95,4.91,4.99,4.96,4.85,f,1,1,0,0,3.4
2016-07-12,100%,100%,t,Driftwood,2,2,t,t,Hollywood,26.03496,-80.24071,Entire home,Entire home/apt,10,2.0,2 baths,3.0,6.0,$251.00,t,15,121,80,4,2022-10-10,2024-06-23,4.89,4.88,4.83,4.85,4.94,4.76,4.84,t,2,2,0,0,5.8
2020-07-28,100%,100%,f,Central Beach Alliance,1,1,f,f,Fort Lauderdale,26.125597334639668,-80.10394738465575,Entire condo,Entire home/apt,3,1.0,1 bath,0.0,2.0,$125.00,t,17,4,3,0,2023-02-28,2024-03-30,5.0,4.75,5.0,4.75,5.0,5.0,4.75,f,1,1,0,0,0.25
2016-05-01,100%,99%,t,Poinsettia Heights,8,13,t,t,Fort Lauderdale,26.10983,-80.16695,Entire home,Entire home/apt,8,3.0,3 baths,4.0,4.0,$224.00,t,15,44,28,2,2022-09-11,2024-06-19,4.86,4.86,4.89,4.98,5.0,4.52,4.82,f,7,7,0,0,2.01
2022-08-17,100%,100%,t,,2,2,t,t,Oakland Park,26.18509,-80.14702,Entire home,Entire home/apt,7,2.0,2 baths,2.0,4.0,$186.00,t,6,76,45,2,2022-09-04,2024-06-04,4.99,4.99,4.96,5.0,4.97,4.97,4.99,f,2,2,0,0,3.44
2022-08-18,100%,98%,t,Highland Gardens,1,2,t,t,Hollywood,26.01006,-80.15491,Entire home,Entire home/apt,9,2.0,2 baths,3.0,5.0,$181.00,t,0,51,26,0,2022-10-12,2024-05-27,4.82,4.78,4.78,4.96,4.65,4.71,4.69,t,1,1,0,0,2.45
2016-12-22,,100%,f,Central Beach Alliance,3,13,t,t,Fort Lauderdale,26.12211355102445,-80.10457020252943,Entire serviced apartment,Entire home/apt,8,2.0,2 baths,2.0,4.0,$728.00,t,0,1,0,0,2022-10-30,2022-10-30,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,3,3,0,0,0.05
2016-07-18,,100%,f,Hollywood South Central Beach,1,2,t,t,Hollywood,25.9903,-80.11754,Entire condo,Entire home/apt,4,1.5,1.5 baths,1.0,2.0,$175.00,t,30,0,0,0,,,,,,,,,,f,1,1,0,0,
2015-07-10,100%,100%,t,North Central,1,2,t,t,Hollywood,26.02997,-80.1566,Entire home,Entire home/apt,5,1.0,1 bath,2.0,3.0,$96.00,t,27,50,41,3,2023-03-12,2024-06-24,4.76,4.8,4.86,4.9,4.92,4.82,4.68,f,1,1,0,0,3.16
2020-05-26,,50%,f,,8,10,f,f,Weston,26.12617,-80.37445,Entire condo,Entire home/apt,4,1.0,1 bath,1.0,1.0,$199.00,t,30,1,0,0,2022-10-20,2022-10-20,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,2,2,0,0,0.05
2017-11-20,100%,100%,f,East Fort Lauderdale,2,2,t,t,Fort Lauderdale,26.1187,-80.1236,Entire home,Entire home/apt,12,2.0,2 baths,5.0,6.0,$795.00,t,27,21,18,1,2022-10-31,2024-05-30,4.67,4.67,4.76,5.0,4.67,4.95,4.62,t,1,1,0,0,1.04
2021-07-18,90%,97%,f,,12,13,t,t,Southwest Ranches,26.057009234158148,-80.36233929782976,Entire home,Entire home/apt,10,3.0,3 baths,4.0,6.0,$346.00,t,21,9,9,2,2024-02-05,2024-05-31,3.56,3.56,3.78,3.67,3.44,4.33,3.67,f,1,1,0,0,1.89
2022-08-07,72%,99%,f,Hollywood South Central Beach,15,38,t,f,Fort Lauderdale,26.12895,-80.10326,Entire condo,Entire home/apt,6,2.0,2 baths,2.0,3.0,$357.00,t,3,10,5,0,2022-09-26,2024-04-28,4.2,4.3,4.1,5.0,3.8,5.0,4.0,t,15,15,0,0,0.47
2022-04-19,100%,100%,t,,1,2,t,t,Lauderdale Lakes,26.1656,-80.19377,Entire vacation home,Entire home/apt,2,1.0,1 bath,1.0,1.0,$80.00,t,10,15,8,1,2023-02-01,2024-05-27,4.93,4.87,5.0,5.0,4.93,4.73,4.8,t,1,1,0,0,0.88
2022-03-28,,,f,,57,63,t,t,Dania Beach,26.063,-80.15217,Entire home,Entire home/apt,6,1.5,1.5 baths,2.0,4.0,$156.00,t,11,43,26,0,2022-09-12,2024-05-26,4.95,4.86,5.0,4.95,4.95,4.95,4.72,t,32,32,0,0,1.97
2021-02-20,100%,95%,t,,4,4,t,t,Oakland Park,26.17857,-80.14974,Entire home,Entire home/apt,2,2.0,2 baths,2.0,2.0,$99.00,t,26,4,0,0,2022-10-31,2023-05-06,4.5,4.5,4.5,4.75,4.75,4.75,4.0,f,4,4,0,0,0.2
2019-02-24,100%,33%,f,East Fort Lauderdale,4,4,t,t,Fort Lauderdale,26.1090096,-80.107939,Room in boutique hotel,Private room,5,1.0,1 private bath,1.0,3.0,$193.00,t,25,1,1,0,2024-02-15,2024-02-15,4.0,4.0,5.0,5.0,5.0,5.0,3.0,f,4,0,4,0,0.22
2022-08-16,100%,99%,f,,7,10,t,t,Hallandale Beach,25.9858006,-80.1235987,Entire rental unit,Entire home/apt,6,2.0,2 baths,2.0,3.0,$350.00,t,2,4,0,0,2022-10-09,2023-03-15,5.0,5.0,4.75,5.0,5.0,5.0,4.75,t,6,6,0,0,0.19
2015-03-21,100%,100%,f,Brickell,11,11,t,t,Fort Lauderdale,26.1635171,-80.10185229999999,Entire condo,Entire home/apt,5,3.0,3 baths,3.0,3.0,$255.00,t,0,2,2,0,2023-08-04,2023-10-31,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,5,4,1,0,0.18
2014-07-05,100%,100%,t,,7,10,t,t,Deerfield Beach,26.317077,-80.078003,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,2.0,$106.00,t,27,83,50,2,2022-10-01,2024-06-24,5.0,4.99,4.92,5.0,5.0,4.98,4.93,t,7,7,0,0,3.92
2019-12-12,100%,90%,t,,18,21,t,t,Deerfield Beach,26.31309250173589,-80.08372038602829,Entire rental unit,Entire home/apt,8,2.0,2 baths,3.0,4.0,$225.00,t,5,3,0,0,2023-01-10,2023-03-19,4.67,5.0,5.0,5.0,5.0,5.0,4.67,t,9,9,0,0,0.17
2019-12-12,100%,90%,t,,18,21,t,t,Deerfield Beach,26.31309250173589,-80.08372038602829,Entire villa,Entire home/apt,4,1.0,1 bath,1.0,2.0,$121.00,t,29,1,0,0,2023-04-21,2023-04-21,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,9,9,0,0,0.07
2022-08-19,100%,99%,t,Coral Ridge,5,7,t,t,Fort Lauderdale,26.14519,-80.11298,Room in boutique hotel,Private room,4,1.0,1 private bath,1.0,2.0,$82.00,t,30,170,54,2,2022-10-13,2024-06-05,4.86,4.86,4.73,4.95,4.99,4.95,4.76,t,3,1,2,0,8.17
2019-02-24,100%,33%,f,East Fort Lauderdale,4,4,t,t,Fort Lauderdale,26.10843,-80.10837,Room in boutique hotel,Private room,4,1.0,1 private bath,0.0,2.0,$183.00,t,30,13,1,0,2022-11-13,2024-03-29,4.77,4.77,4.62,4.92,4.92,4.77,4.62,f,4,0,4,0,0.66
2021-12-17,98%,99%,f,Central Beach Alliance,8,8,t,t,Fort Lauderdale,26.1308727,-80.10403389999999,Entire condo,Entire home/apt,4,1.0,1 bath,0.0,2.0,$176.00,t,12,48,29,2,2022-09-12,2024-06-21,4.88,4.94,4.96,4.73,4.83,4.92,4.88,t,8,8,0,0,2.2
2013-01-21,33%,100%,f,Hollywood South Central Beach,1,1,t,t,Hallandale Beach,25.98718,-80.11784,Entire condo,Entire home/apt,7,2.0,2 baths,2.0,3.0,$151.00,t,4,6,3,0,2022-12-11,2024-04-23,4.33,4.0,4.0,4.33,4.17,4.17,3.67,t,1,1,0,0,0.32
2022-08-16,100%,99%,f,,7,10,t,t,Hallandale Beach,25.98552,-80.12351,Entire rental unit,Entire home/apt,4,1.0,1 bath,0.0,2.0,$91.00,t,5,76,47,1,2022-09-11,2024-06-07,4.51,4.66,4.62,4.42,4.62,4.67,4.43,t,6,6,0,0,3.48
2022-08-16,100%,99%,f,,7,10,t,t,Hallandale Beach,25.98697,-80.12377,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,$112.00,t,9,79,43,1,2022-09-04,2024-05-29,4.56,4.82,4.63,4.78,4.8,4.81,4.65,t,6,6,0,0,3.57
2018-03-30,100%,100%,t,,16,17,t,t,Hallandale Beach,25.98883,-80.13734,Entire home,Entire home/apt,8,2.0,2 baths,3.0,5.0,$224.00,t,12,81,50,4,2022-08-28,2024-06-08,4.84,4.85,4.84,4.9,4.94,4.77,4.78,f,5,5,0,0,3.63
2016-04-07,99%,99%,t,Coconut Grove,92,157,t,t,Plantation,26.15565,-80.30841,Entire home,Entire home/apt,8,3.0,3 baths,4.0,6.0,$247.00,t,0,30,16,1,2022-09-30,2024-06-18,4.9,4.87,4.97,4.67,4.93,5.0,4.9,t,30,30,0,0,1.42
2013-10-31,100%,98%,f,North Fort Lauderdale,12,15,t,t,Lauderdale By The Sea,26.2109023,-80.0965004,Entire home,Entire home/apt,8,2.0,2 baths,3.0,3.0,$266.00,t,0,8,1,0,2023-01-04,2023-08-21,4.88,4.88,4.63,4.88,4.88,4.88,4.75,t,11,11,0,0,0.44
2018-02-22,100%,100%,t,Northstar Resort,58,67,t,f,Fort Lauderdale,26.12107,-80.10572,Entire condo,Entire home/apt,4,1.0,1 bath,0.0,2.0,$193.00,t,8,21,12,1,2023-01-17,2024-06-07,4.81,4.76,5.0,4.81,4.86,4.9,4.76,t,8,4,4,0,1.19
2021-08-30,,,f,,2,2,t,t,Hallandale Beach,25.98639,-80.12883,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,$187.00,t,30,0,0,0,,,,,,,,,,f,2,2,0,0,
2018-10-11,,,f,,2,3,t,t,Dania Beach,26.05283,-80.17559,Private room in home,Private room,3,1.0,1 shared bath,1.0,1.0,$72.00,t,24,11,7,1,2023-01-06,2024-06-15,4.64,4.91,4.82,4.64,4.64,4.64,4.64,f,2,0,2,0,0.61
2022-08-21,100%,100%,t,Progresso Village,1,1,t,t,Fort Lauderdale,26.13674,-80.14578,Entire home,Entire home/apt,7,2.0,2 baths,3.0,4.0,$180.00,t,1,24,11,0,2022-09-18,2024-03-21,4.75,4.83,4.88,4.92,5.0,4.17,4.67,f,1,1,0,0,1.11
2021-10-17,100%,100%,t,,1,1,t,f,Miramar,25.99097,-80.23681,Private room in home,Private room,2,1.0,1 private bath,1.0,1.0,$50.00,t,0,26,2,0,2022-09-09,2024-04-30,4.77,5.0,4.96,4.96,5.0,4.85,4.88,f,1,0,1,0,1.19
2015-10-05,100%,100%,f,,4,11,t,t,Deerfield Beach,26.31930261828771,-80.0801346078515,Entire townhouse,Entire home/apt,6,2.0,2 baths,2.0,3.0,$189.00,t,22,5,4,1,2022-10-27,2024-06-06,4.8,4.6,4.8,4.8,4.8,4.8,4.8,t,4,4,0,0,0.25
2022-08-19,100%,99%,t,Coral Ridge,5,7,t,t,Fort Lauderdale,26.14547,-80.11159,Room in boutique hotel,Private room,10,3.0,3 baths,3.0,8.0,$189.00,t,19,32,25,0,2023-01-07,2024-05-27,4.94,4.88,4.94,4.97,4.97,4.94,4.97,t,3,1,2,0,1.78
2021-10-24,100%,100%,t,Hollywood Lakes,24,85,t,t,Pompano Beach,26.21233,-80.11416,Entire villa,Entire home/apt,16,3.0,3 baths,6.0,9.0,$373.00,t,19,30,24,1,2022-08-28,2024-06-02,4.8,4.67,4.83,4.87,4.87,4.73,4.7,t,24,24,0,0,1.34
2021-07-11,,,f,,1,2,t,t,Oakland Park,26.16503,-80.1628,Camper/RV,Entire home/apt,5,1.0,1 bath,1.0,4.0,$200.00,t,30,0,0,0,,,,,,,,,,f,1,1,0,0,
2019-09-15,100%,92%,t,South Fort Lauderdale,2,2,t,t,Fort Lauderdale,26.118039532881514,-80.15526848095092,Entire cottage,Entire home/apt,4,1.0,1 bath,2.0,2.0,$225.00,t,0,0,0,0,,,,,,,,,,t,2,2,0,0,
2021-03-21,100%,100%,f,Barrier Island,3,4,t,t,Fort Lauderdale,26.09974992261748,-80.1140495811999,Entire condo,Entire home/apt,3,1.0,1 bath,1.0,2.0,$123.00,t,0,11,3,0,2022-09-26,2024-05-15,5.0,5.0,4.91,5.0,5.0,4.91,4.91,t,3,3,0,0,0.51
2014-08-19,100%,100%,t,,1,2,t,t,Wilton Manors,26.16261,-80.13325,Entire guesthouse,Entire home/apt,2,1.0,1 bath,1.0,1.0,$90.00,t,19,33,22,1,2022-11-15,2024-06-17,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,1,1,0,0,1.68
2014-08-18,100%,100%,f,Hollywood Beach,378,463,t,t,Hollywood,25.9870383,-80.1206413,Entire rental unit,Entire home/apt,8,2.0,2 baths,3.0,5.0,$252.00,t,12,2,0,0,2022-09-06,2022-12-04,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,342,341,1,0,0.09
2014-04-15,100%,99%,f,Sunny Isles Beach,182,182,t,t,Hallandale Beach,25.985942,-80.1227067,Entire condo,Entire home/apt,7,2.0,2 baths,2.0,3.0,$209.00,t,10,1,1,0,2023-07-15,2023-07-15,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,134,102,32,0,0.09
2016-09-16,100%,100%,,Lauderdale Manors,10,10,t,t,Fort Lauderdale,26.15496,-80.18346,Entire rental unit,Entire home/apt,4,1.0,1 bath,2.0,2.0,$89.00,t,3,165,90,7,2022-08-28,2024-06-19,4.77,4.62,4.9,4.91,4.93,4.61,4.59,t,3,3,0,0,7.4
2021-06-22,100%,100%,t,North Fort Lauderdale,34,34,t,t,Fort Lauderdale,26.13212,-80.13766,Entire rental unit,Entire home/apt,6,1.0,1 bath,2.0,2.0,$90.00,t,26,55,31,2,2022-08-29,2024-06-24,4.84,4.89,4.85,4.87,4.85,4.8,4.76,t,34,34,0,0,2.47
2021-10-28,,,f,,19,23,t,t,Fort Lauderdale,26.12457,-80.13152,Entire home,Entire home/apt,12,3.5,3.5 baths,4.0,6.0,$477.00,t,16,20,12,2,2022-10-02,2024-06-23,5.0,4.84,5.0,5.0,5.0,4.89,4.95,f,11,11,0,0,0.94
2015-01-22,,0%,f,,1,1,t,f,Pembroke Pines,26.030735,-80.4120477,Camper/RV,Entire home/apt,4,1.0,1 bath,1.0,1.0,$100.00,t,29,0,0,0,,,,,,,,,,f,1,1,0,0,
2014-04-15,100%,99%,f,Sunny Isles Beach,182,182,t,t,Hallandale Beach,25.985942,-80.1227067,Private room in condo,Private room,4,1.0,1 private bath,0.0,2.0,$78.00,t,0,41,18,0,2022-08-29,2024-05-12,4.61,4.66,4.73,4.71,4.8,4.63,4.68,t,134,102,32,0,1.84
2012-02-29,100%,93%,f,Hollywood South Central Beach,174,258,t,t,Hallandale Beach,25.98521,-80.11976,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,2.0,$96.00,t,26,30,22,3,2022-11-14,2024-06-11,4.67,4.87,4.5,4.87,4.97,4.93,4.8,f,172,172,0,0,1.52
2012-02-29,100%,93%,f,Hollywood South Central Beach,174,258,t,t,Hollywood,25.98671,-80.1195,Entire rental unit,Entire home/apt,8,2.5,2.5 baths,3.0,6.0,$272.00,t,8,18,11,0,2023-02-24,2024-05-20,4.94,4.94,4.61,4.89,5.0,4.89,4.67,f,172,172,0,0,1.1
2012-02-29,100%,93%,f,Hollywood South Central Beach,174,258,t,t,Hollywood,25.98752,-80.11839,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,2.0,$166.00,t,0,24,17,0,2022-12-26,2024-03-02,4.67,4.54,4.63,4.58,4.67,4.88,4.46,t,172,172,0,0,1.31
2012-02-29,100%,93%,f,Hollywood South Central Beach,174,258,t,t,Hollywood,25.98649,-80.11938,Entire rental unit,Entire home/apt,5,2.0,2 baths,2.0,2.0,$272.00,t,13,27,21,0,2023-02-03,2024-05-22,4.89,4.85,4.67,4.93,4.89,4.93,4.78,t,172,172,0,0,1.59
2012-02-29,100%,93%,f,Hollywood South Central Beach,174,258,t,t,Hollywood,25.98726,-80.11797,Entire rental unit,Entire home/apt,5,2.0,2 baths,2.0,3.0,$413.00,t,29,1,0,0,2022-10-10,2022-10-10,5.0,5.0,5.0,5.0,5.0,4.0,5.0,f,172,172,0,0,0.05
2018-04-08,100%,100%,t,Tourist Corridor,5,5,t,t,Hollywood,26.01163,-80.12188,Entire villa,Entire home/apt,8,3.0,3 baths,4.0,5.0,$506.00,t,8,79,51,4,2022-11-28,2024-06-21,5.0,4.99,5.0,5.0,5.0,4.95,4.9,f,1,1,0,0,4.1
2022-08-23,100%,100%,f,Hollywood Lakes,1,3,t,t,Hollywood,26.020106079158783,-80.13345851534423,Entire villa,Entire home/apt,6,1.0,1 bath,2.0,4.0,"$1,714.00",t,30,53,8,0,2022-09-03,2024-03-01,4.85,4.89,4.89,4.92,4.94,4.89,4.75,f,1,1,0,0,2.39
2017-05-18,96%,99%,f,Hollywood South Central Beach,54,70,t,t,Hallandale Beach,25.98652,-80.12371,Entire condo,Entire home/apt,4,2.0,2 baths,2.0,3.0,$238.00,t,0,3,3,1,2024-01-27,2024-05-31,4.33,4.33,4.0,4.67,5.0,5.0,4.33,t,33,33,0,0,0.59
2021-07-14,100%,90%,t,South Fort Lauderdale,9,9,t,t,Fort Lauderdale,26.118932,-80.15163559999999,Entire rental unit,Entire home/apt,2,2.0,2 baths,1.0,2.0,$93.00,t,0,48,26,1,2022-09-02,2024-06-08,4.83,4.94,4.94,4.71,4.88,4.85,4.75,f,9,9,0,0,2.17
2020-08-09,91%,99%,f,Hollywood Beach,48,111,t,t,Hollywood,25.9870383,-80.1206413,Entire condo,Entire home/apt,6,2.0,2 baths,2.0,3.0,$186.00,t,7,8,3,0,2023-02-13,2024-01-01,4.5,4.88,4.63,4.63,4.63,4.63,4.13,t,47,47,0,0,0.48
2020-09-24,100%,93%,f,Hollywood South Central Beach,13,14,t,t,Hallandale Beach,25.98625,-80.12313,Entire condo,Entire home/apt,10,3.0,3 baths,4.0,5.0,$287.00,t,8,13,6,0,2022-12-20,2024-05-08,4.69,4.77,4.46,4.62,5.0,4.85,4.69,t,12,12,0,0,0.7
2014-04-15,100%,99%,f,Sunny Isles Beach,182,182,t,t,Hallandale Beach,25.9860143,-80.1228132,Entire condo,Entire home/apt,3,1.0,1 bath,1.0,1.0,$119.00,t,10,19,12,2,2022-10-30,2024-06-25,4.74,4.78,4.72,4.83,4.78,4.94,4.72,t,134,102,32,0,0.94
2016-12-01,,100%,f,Palm Aire Village East,1,1,t,t,Fort Lauderdale,26.2085831,-80.1863078,Entire guest suite,Entire home/apt,2,1.0,1 bath,1.0,1.0,$63.00,t,0,43,18,0,2022-10-30,2024-03-24,4.79,4.72,4.84,4.77,4.81,4.84,4.6,t,1,1,0,0,2.13
2014-07-16,100%,99%,t,,6,6,t,t,Wilton Manors,26.16482,-80.14404,Entire guesthouse,Entire home/apt,3,1.0,1 bath,1.0,1.0,$116.00,t,6,56,39,4,2022-10-17,2024-06-16,4.96,4.93,4.93,5.0,4.98,4.8,4.89,t,6,6,0,0,2.71
2017-09-05,100%,91%,f,441 Corridor,32,132,t,t,Hollywood,26.02205,-80.11481,Entire rental unit,Entire home/apt,3,1.0,1 bath,1.0,2.0,$80.00,t,4,3,0,0,2022-10-10,2023-03-21,5.0,5.0,5.0,5.0,5.0,5.0,4.67,f,17,17,0,0,0.14
2022-08-10,100%,99%,f,Hollywood Lakes,24,35,t,t,Wilton Manors,26.15624605113098,-80.12975611061167,Entire home,Entire home/apt,4,2.0,2 baths,2.0,2.0,$173.00,t,16,40,26,1,2022-09-16,2024-06-02,4.8,4.83,4.73,4.88,4.93,4.93,4.68,t,13,13,0,0,1.84
2014-08-18,100%,100%,f,Hollywood Beach,378,463,t,t,Hallandale Beach,25.98635,-80.11827,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,2.0,$164.00,t,17,9,2,0,2022-09-04,2024-01-23,4.33,4.44,4.44,4.89,4.56,4.78,4.11,t,342,341,1,0,0.41
2021-01-16,100%,99%,t,,15,16,t,t,Wilton Manors,26.1636938,-80.1374501,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,$162.00,t,22,10,1,0,2022-09-05,2023-07-18,4.8,4.9,4.7,5.0,4.9,4.9,4.7,f,15,15,0,0,0.45
2016-10-17,100%,100%,f,,1,1,t,t,Deerfield Beach,26.318810156848844,-80.14420973225968,Entire rental unit,Entire home/apt,2,1.0,1 bath,0.0,2.0,$89.00,t,16,23,14,0,2023-04-09,2024-05-21,4.87,5.0,4.91,5.0,5.0,4.87,4.87,f,1,1,0,0,1.55
2021-03-17,,100%,f,Nurmi Isles,3,6,t,t,Fort Lauderdale,26.115678940112048,-80.11839539073483,Entire home,Entire home/apt,12,7.5,7.5 baths,6.0,7.0,"$3,000.00",t,30,1,1,0,2024-03-04,2024-03-04,3.0,3.0,5.0,5.0,4.0,5.0,3.0,t,3,3,0,0,0.26
